Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
4554,자칼,1997-12-13 00:00:00,84000,0,84000,42,42,1,1,미국,미국,알파빌필름즈,,18세 미만인 자는 관람할 수 없는 등급,"액션,스릴러,어드벤처",마이클 카튼-존스,"브루스 윌리스,리차드 기어"
4554,잠자는 미녀,,177000,0,902000,42,173,1,3,이탈리아,"이탈리아,프랑스",,,,드라마,마르코 벨로치오,
4554,제12회 대단한 단편영화제 단편 경쟁 섹션 2,,336000,0,336000,42,42,1,3,한국,한국,,,,기타,,
4554,제20회 부산독립영화제 - 경쟁1,,242000,0,242000,42,42,1,2,한국,한국,,,,기타,,
4554,춘희,,84000,0,13059000,42,6560,1,3,미국,미국,,,,"멜로/로맨스,드라마",조지 쿠커,"로버트 테일러,그레타 가르보"
4554,카나리아,,415000,0,415000,42,42,1,2,남아프리카공화국,남아프리카공화국,,,,드라마,,
4554,콘돌,1990-01-01 00:00:00,84000,0,288000,42,110,1,1,미국,미국,파라마운트 픽쳐스,파라마운트 픽쳐스,고등학생이상관람가,"드라마,스릴러",시드니 폴락,로버트 레드포드
4554,퍼니콘(12월의 삼각관계),,257000,0,257000,42,42,1,6,한국,한국,,,,기타,,
4554,페트라,,294000,0,294000,42,42,1,2,스페인,"스페인,프랑스,덴마크",,,,기타,,
4554,폴리스,,208000,0,208000,42,42,1,3,프랑스,프랑스,,,,"범죄,드라마",모리스 피알라,"제라르 드빠르디유,소피 마르소,리차드 안코니나"
4554,학생 로망스,,253000,0,253000,42,42,1,3,일본,일본,,,,코미디,오즈 야스지로,
4554,현금에 손대지 마라,,206000,0,1106000,42,244,1,3,프랑스,"프랑스,이탈리아",,,,"드라마,액션,범죄",자크 베케르,"장 가뱅,르네 다리,도라 돌"
4584,80년대 갤러리,,196000,0,196000,41,41,1,3,프랑스,"프랑스,벨기에,스위스",,,,"코미디,뮤지컬",샹탈 애커만,
4584,AISFF 2018 시네마 올드 앤 뉴,,204000,0,204000,41,41,1,1,기타,기타,,,,기타,,
4584,[인디포럼2018] 개막식,,410000,0,410000,41,41,1,1,한국,한국,,,,기타,,
4584,[인디포럼2018] 신작전 01 (그녀들의) 목소리,,287000,0,287000,41,41,1,2,한국,한국,,,,기타,,
4584,"[인디포럼2018] 포워드 04 영화, 공간 그리고 신체",,287000,0,287000,41,41,1,2,한국,한국,,,,기타,,
4584,그레이트 뷰티,2014-06-12 00:00:00,306000,0,334193873,41,43420,1,1,이탈리아,"이탈리아,프랑스",,(주)영화사 진진,청소년관람불가,드라마,파올로 소렌티노,토니 세르빌로
4584,기적의 여인,,257000,0,257000,41,41,1,2,미국,미국,,,,"드라마,멜로/로맨스",프랭크 카프라,"바바라 스탠윅,데이빗 매너스,샘 하디"
4584,"꼭두각시여, 안녕",,192000,0,192000,41,41,1,3,프랑스,프랑스,,,,"범죄,드라마",끌로드 베리,
4584,내부자들: 디 오리지널,2015-12-31 00:00:00,342000,0,16980056975,41,2084909,1,7,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명,권태원,강신철,정민성,박성근,이문석,이동진"
4584,늪,,201000,0,201000,41,41,1,3,아르헨티나,"아르헨티나,프랑스",,,,"코미디,드라마",루크레시아 마르텔,
4584,달을 향해 짖는 개,,406000,0,406000,41,41,1,2,중국,"중국,스페인",,,,드라마,,
4584,대학부터 붙어라,,176000,0,689000,41,137,1,3,프랑스,"프랑스,캐나다",,,,,모리스 피알라,사빈느 오데팽
4584,따뜻한 멜로디,,261000,0,261000,41,41,1,2,우크라이나,우크라이나,,,,기타,,
4584,마지막 휴가,,202000,0,202000,41,41,1,3,프랑스,프랑스,,,,"드라마,멜로/로맨스",,
4584,밑 빠진 가방,,289000,0,289000,41,41,1,2,러시아,러시아,,,,드라마,,
4584,바디,,275000,0,275000,41,41,1,2,폴란드,폴란드,,,,기타,,
4584,밤비 내리는 목소리,,153000,0,407000,41,91,1,3,일본,일본,,,,드라마,이가라시 코헤이,
4584,볼크햄 힐스 여성 극단,,280900,0,280900,41,41,1,2,호주,호주,,,,다큐멘터리,,
4584,비행사의 아내,2024-05-15 00:00:00,300000,0,1980000,41,310,1,6,프랑스,프랑스,,(주)영화사 안다미로,12세이상관람가,기타,에릭 로메르,
4584,셰프 펑키의 특별한 파스타,,287000,0,287000,41,41,1,1,미국,미국,,,,다큐멘터리,,
4584,아름다운 승무원,,177000,0,177000,41,41,1,3,프랑스,프랑스,,,,드라마,,
4584,에이브의 쿠킹 다이어리,2020-06-24 00:00:00,287000,0,287000,41,41,1,2,브라질,브라질,,(주)영화사 진진,전체관람가,드라마,,"노아 슈나프,세우 조르지"
4584,오직 사랑뿐,2018-02-08 00:00:00,256000,0,112204718,41,14340,1,2,영국,영국,,(주)팝엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",엠마 아산테,"로자먼드 파이크,데이빗 오예로워,잭 데이븐포트"
4584,위대한 켓스비,1976-12-31 00:00:00,82000,0,82000,41,41,1,1,미국,미국,파라마운트 픽쳐스,,,"멜로/로맨스,드라마",잭 클레이튼,"미아 패로우,로버트 레드포드"
4584,유리의 눈물,,282000,0,282000,41,41,1,2,홍콩,홍콩,,,,드라마,여묘설,"곽선여,서천우,오가려"
4584,이색지대,,82000,0,82000,41,41,1,2,미국,미국,,,,"액션,SF,서부극(웨스턴)",마이클 크라이튼,"율 브린너,리차드 벤자민,제임스 브롤린"
4584,제12회 대단한 단편영화제 단편 초청 섹션 2,,328000,0,328000,41,41,1,2,한국,한국,,,,기타,,
4584,"파리오페라 발레의 별, 아녜스",2014-12-10 00:00:00,233500,0,9947000,41,1585,1,2,프랑스,프랑스,,판씨네마(주),전체관람가,다큐멘터리,마를렌느 이오네스코,아녜스 르테스튀
4584,판타스틱 우먼,2018-04-19 00:00:00,209000,0,61284100,41,7473,1,2,칠레,칠레,,아이 엠,15세이상관람가,드라마,세바스찬 렐리오,"다니엘라 베가,프란시스코 리예스,루이스 그네코,아린네 쿠펜헤임"
4613,100억의 식탁,,200000,0,310000,40,58,1,1,독일,독일,,,,다큐멘터리,발렌틴 투른,
4613,Diff 2018 경쟁6,,277000,0,277000,40,40,1,2,한국,한국,,,,드라마,,
4613,강박충동,,186000,0,1155000,40,238,1,3,미국,미국,,,,"범죄,스릴러",리차드 플레이셔,"오손 웰즈,다이안 바르시,딘 스톡웰"
4613,거짓의 풀치,,276000,0,276000,40,40,1,2,영국,"영국,이탈리아",,,,기타,,
4613,국경저편에서,,200000,0,658000,40,111,1,3,프랑스,"프랑스,벨기에,호주,핀란드",,,,다큐멘터리,샹탈 애커만,
4613,그랜드 호텔,,80000,0,572000,40,286,1,2,미국,미국,,,,드라마,에드문드 골딩,"그레타 가르보,존 배리모어"
4613,더 록,1996-07-13 00:00:00,80000,0,243000,40,93,1,1,미국,미국,"할리우드픽처스,제리 브룩하이머 필름",,고등학생이상관람가,"액션,스릴러",마이클 베이,"니콜라스 케이지,숀 코네리,에드 해리스,존 스펜서"
4613,더 미드와이프,2018-03-22 00:00:00,200000,0,85173500,40,11156,1,1,프랑스,프랑스,,"(주)더블앤조이픽쳐스,(주)브리즈픽처스",15세이상관람가,"드라마,코미디",마르탱 프로보스트,"까뜨린느 프로,까뜨린느 드뇌브"
4613,사형집행인과 가면과 비밀: 60년대 이탈리아 호러 영화,,279000,0,279000,40,40,1,2,이탈리아,이탈리아,,,,다큐멘터리,,
4613,살아남은 이유,,277200,0,277200,40,40,1,2,영국,영국,,,,다큐멘터리,,
4613,수면병,,190000,0,190000,40,40,1,3,독일,"독일,프랑스,네덜란드",,,,드라마,울리히 콜러,
4613,어네스트와 셀레스틴,2014-02-20 00:00:00,359000,0,334723100,40,49743,1,1,프랑스,프랑스,,씨너스엔터테인먼트(주),전체관람가,애니메이션,"스테판 오비에,뱅상 파타,벤자민 레너","램버트 윌슨,안느-마리 루프"
4613,어바웃 레이,2016-11-24 00:00:00,200000,0,74162502,40,10092,1,1,미국,미국,,오퍼스픽쳐스(유),15세이상관람가,"코미디,드라마",게비 델랄,"엘르 패닝,나오미 왓츠,수잔 서랜든"
4613,우리는 같은 꿈을 꾼다,2017-11-30 00:00:00,200000,0,87915100,40,11315,1,1,헝가리,헝가리,,찬란,청소년관람불가,드라마,일디코 엔예디,"게자 모르산이,알렉상드라 보르벨리"
4613,전화의 저편,,192000,0,726000,40,123,1,3,이탈리아,이탈리아,,,,"드라마,전쟁",로베르토 로셀리니,
4613,정오의 낯선 물체,,400000,0,400000,40,40,1,1,태국,태국,,,,"다큐멘터리,드라마,미스터리",아핏차퐁 위라세타쿤,
4613,제리 맥과이어,1997-02-01 00:00:00,359000,0,38014400,40,5224,1,3,미국,미국,트라이스타 픽쳐스,(주)피터팬픽쳐스,"고등학생이상관람가,15세이상관람가","드라마,코미디",카메론 크로우,"톰 크루즈,르네 젤위거,쿠바 구딩 주니어"
4613,파도의 목소리 - 신치마치편,,257000,0,617000,40,112,1,2,일본,일본,,,,다큐멘터리,"사카이 고,하마구치 류스케",
4613,피아노 조율사,,254000,0,254000,40,40,1,2,우크라이나,"우크라이나,러시아",,,,기타,,
4613,해피 이벤트,2013-04-25 00:00:00,200000,0,37347500,40,5308,1,1,프랑스,프랑스,,주식회사 마운틴픽쳐스,청소년관람불가,"멜로/로맨스,드라마,코미디",레미 베잔송,"루이스 보르고인,피오 마르마이"
4613,허슬,,259000,0,259000,40,40,1,2,미국,미국,,,,"범죄,드라마",로버트 알드리치,"버트 레이놀즈,까뜨린느 드뇌브,벤 존슨"
4634,FIWOM 2018 피움초이스1,,265300,0,265300,39,39,1,1,한국,한국,,,,기타,,
4634,kqff 2018 해외단편5: 로스트 인 퀴어네이션,,273000,0,273000,39,39,1,2,기타,기타,,,,기타,,
4634,내 배우 영업전_강길우,,247000,0,247000,39,39,1,9,한국,한국,,,,기타,,
4634,당신이어서 고마워요,2019-05-08 00:00:00,134000,0,134000,39,39,5,19,일본,일본,,(주)인포투스,전체관람가,드라마,스즈키 코스케,"미즈노 구미,야마자키 하지메"
4634,몽상가,,195000,0,195000,39,39,1,2,기타,기타,,,,드라마,,
4634,미라클 워커,,78000,0,3668000,39,1834,1,1,미국,미국,,,,드라마,아서 펜,"앤 밴크로프트,패티 듀크,빅터 조리"
4634,뱀파이어,,180000,0,536000,39,104,1,3,프랑스,"프랑스,독일",,,,공포(호러),칼 테오도르 드레이어,"줄리안 웨스트,모리스 슈츠"
4634,새벽,,182000,0,182000,39,39,1,3,프랑스,프랑스,,,,"멜로/로맨스,드라마",마르셀 카르네,"장 가뱅,줄 베리"
4634,세상에서 가장 아름다운 여인,,90000,0,1836000,39,804,1,2,이탈리아,이탈리아,,,,"코미디,드라마",로버트 Z. 레오나드,"지나 롤로브리지다,비토리오 가스만,로버트 알다,안느 베르농"
4634,스푸어,,258000,0,258000,39,39,1,4,폴란드,"폴란드,독일,체코",,,,기타,,
4634,시티 빌로우,,190000,0,190000,39,39,1,3,독일,"독일,프랑스",,,,드라마,크리스토프 호흐호이슬러,
4634,아내여 장미처럼,,188000,0,1337000,39,267,1,3,일본,일본,,,,드라마,,
4634,애연,2018-06-28 00:00:00,39000,0,39000,39,39,5,39,한국,한국,(주)케이알씨지,(주)케이알씨지,15세이상관람가,멜로/로맨스,이숭환,"김가빈,김진수,오상윤,이수빈,이자은"
4634,오!? 미쉐린 스타,,273000,0,273000,39,39,1,1,덴마크,덴마크,,,,다큐멘터리,,
4634,유정 - 스며들다,2019-04-24 00:00:00,112000,0,112000,39,39,5,39,한국,한국,(주)노시스컴퍼니,(주)노시스컴퍼니,청소년관람불가,멜로/로맨스,"황일,황일","전광렬,정연주,김덕현,오원빈,공대유,이승연,김수응,이병준,심민,이재형,최종남,손지나"
4634,전웅 맥아더,1977-12-22 00:00:00,117000,0,302000,39,115,1,1,미국,미국,유니버셜 픽쳐스,,,"드라마,전쟁",조세프 서전트,그레고리 펙
4634,진흙,,201000,0,201000,39,39,1,2,미국,"미국,인도네시아,덴마크",,,,다큐멘터리,,
4634,퀴어영화 뷰티풀(감독판),,195000,0,195000,39,39,1,1,한국,한국,99film,,청소년관람불가,"멜로/로맨스,코미디",백인규,"김현목,나도환,최찬호,최지웅"
4634,파도의 목소리 - 게센누마편,,247000,0,587000,39,107,1,2,일본,일본,,,,다큐멘터리,"사카이 고,하마구치 류스케",
4634,팬티 이야기,,234000,0,234000,39,39,1,2,벨기에,벨기에,,,,다큐멘터리,,
4634,프랭크,2014-09-25 00:00:00,227000,0,415273145,39,53188,1,3,영국,"영국,아일랜드",,(주)영화사 진진,15세이상관람가,"코미디,드라마",레니 에이브러햄슨,"마이클 패스벤더,도널 글리슨,매기 질렌할,스쿳 맥네이리"
4655,SEFF2019 요나스 메카스 추모전: 오마쥬 단편 모음,,222000,0,222000,38,38,1,1,기타,기타,,,,다큐멘터리,,
4655,SIFFF 2019 오감만족 국제단편경선 2018 수상작,,570000,0,570000,38,38,1,1,기타,기타,,,,기타,,
4655,"그곳, 날씨는",,266000,0,266000,38,38,1,2,한국,한국,,,,다큐멘터리,이원우,
4655,김금순배우 상영회,,404000,0,404000,38,38,1,1,한국,한국,,,,기타,,
4655,나 자신이 되기 위한 투쟁,,254100,0,254100,38,38,1,1,미국,미국,,,,다큐멘터리,,
4655,나 홀로 웨딩,,176000,0,176000,38,38,1,2,벨기에,벨기에,,,,드라마,,
4655,러브 어페어,,177000,0,177000,38,38,1,3,미국,미국,,,,"코미디,드라마,멜로/로맨스",레오 맥커레이,"아이린 던,찰스 보이어"
4655,마담 보바리,2015-12-10 00:00:00,76000,0,56436900,38,7259,1,2,미국,미국,,(주)영화사 진진,청소년관람불가,드라마,소피 바르트,"미아 와시코브스카,에즈라 밀러,폴 지아마티,리스 이판"
4655,배드 타이밍,1984-01-01 00:00:00,76000,0,76000,38,38,1,1,미국,미국,랭크 필름 오가니제이션,,연소자관람불가,드라마,니콜라스 로에그,"테레사 러셀,아트 가펑클"
4655,북호텔,,178000,0,1146000,38,216,1,3,프랑스,프랑스,,,,,마르셀 카르네,아나벨라
4655,비밀,2002-10-11 00:00:00,114000,0,4464000,38,742,1,1,일본,일본,,이십세기폭스코리아(주),15세관람가,드라마,타키타 요지로,"코바야시 카오루,히로스에 료코"
4655,빙과,,320000,0,320000,38,38,2,4,일본,일본,,,12세이상관람가,드라마,아사토 마리,야마자키 켄토
4655,샤먼 로드,2021-07-03 00:00:00,186000,0,186000,38,38,1,1,한국,한국,강 컨텐츠,강 컨텐츠,12세이상관람가,다큐멘터리,최상진,"박성미,필립 로조뜨,꼴레뜨 그랑종-로조뜨,마리 캐롤라인 반프랑켄,변우균,모드 다바단,이삼헌,디디에 에까누,이다도시,심달기,홍일화,정행"
4655,서구 문명의 몰락,,259000,0,259000,38,38,1,1,미국,미국,,,,기타,페넬로페 스피리스,
4655,섬과 지리학자,,228000,0,228000,38,38,1,2,프랑스,프랑스,,,,다큐멘터리,,
4655,슈퍼문,2021-09-09 00:00:00,173000,0,173000,38,38,2,10,한국,한국,깜보 스튜디오,예지림엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디",홍대영,"송유미,김정훈,한효정,정영수,임학묵,이승준,노별이,김보겸,임학묵,한효정,이승준,김정훈,임학묵,노별이,김보겸,이승준,정영수,김정훈,한효정"
4655,실험적 도시,,228000,0,228000,38,38,1,2,미국,미국,,,,다큐멘터리,,
4655,"안녕, 내일",,246000,0,246000,38,38,1,2,폴란드,폴란드,,,,기타,,
4655,어택,,237000,0,237000,38,38,1,2,미국,미국,,,,"전쟁,액션",로버트 알드리치,"잭 팰런스,리 마빈,에디 알버트"
4655,오! 꿈의 나라,,266000,0,266000,38,38,1,2,한국,한국,,,,드라마,"이은,장동홍,장윤현",
4655,"월드 트레이드 센터, 그 후",,228000,0,228000,38,38,1,2,미국,미국,,,,다큐멘터리,,
4655,위니프레드 바그너의 고백 2부,,253000,0,253000,38,38,1,2,서독,"서독,오스트리아",,,,,한스-저건 사이버버그,
4655,태양을 훔친 사나이,,271000,0,271000,38,38,1,2,일본,일본,,,,기타,하세가와 카즈히코,
4655,패션 전쟁,,245000,0,245000,38,38,1,2,미국,미국,,,,"범죄,드라마","로버트 알드리치,빈센트 셔먼","리 J. 콥,커윈 매튜스,지아 스칼라"
4655,풍운의 젠다성,,76000,0,3071000,38,1505,1,2,미국,미국,,,,어드벤처,리처드 소프,"스튜어트 그랜저,데보라 카"
4655,하늘이 이렇게 푸를 리 없다,,252000,0,252000,38,38,1,2,일본,일본,,,,"코미디,드라마",에모토 아키라,"미우라 토모카즈,쿠가 요시코,키시모토 가요코,후와 만사쿠,키시베 잇토쿠,이와마츠 료"
4655,히든,2006-03-30 00:00:00,190000,0,19049500,38,2772,1,2,프랑스,프랑스,,"(주)영화사 안다미로,(주)스폰지이엔티",15세관람가,스릴러,미카엘 하네케,"줄리엣 비노쉬,다니엘 오떼유"
4682,3월 단편 상상극장-Women's March,,296000,0,296000,37,37,1,4,한국,한국,,,,기타,,
4682,BISFF2019 리턴즈! 부산국제단편영화제 수상작 순회상영,,254500,0,254500,37,37,1,3,한국,한국,,,,기타,,
4682,결혼한 여자,,180000,0,180000,37,37,1,3,프랑스,프랑스,,,,드라마,장 뤽 고다르,
4682,그림자꽃,2021-10-27 00:00:00,259000,0,259000,37,37,1,2,한국,한국,블루버드픽처스,(주)엣나인필름,12세이상관람가,다큐멘터리,이승준,김련희
4682,글로리데이,2016-03-24 00:00:00,268000,0,1487493668,37,189442,2,6,한국,한국,(주)보리픽쳐스,(주)엣나인필름,15세이상관람가,드라마,최정열,"지수,김준면,류준열,김희찬,김동완,김종수,문희경,유하복,이주실,이춘우,장시원,박성인,정다연,배연수,정지상,안병래,여기한,조제웅,유승완,윤기현,윤민영,이상희,이성훈,최승민,한보람,김용,정기섭,허준석,김명준,최준영,한혜지,승의열,임용순,김비비,권범택,김성철,최원"
4682,내가 죽인 남자,,170000,0,582000,37,121,1,3,미국,미국,,,,드라마,에른스트 루비치,라이오넬 배리모어
4682,네루다,2017-05-25 00:00:00,162000,0,79510200,37,10201,1,1,칠레,"칠레,아르헨티나,프랑스",,(주)에스와이코마드,청소년관람불가,"스릴러,드라마",파블로 라라인,가엘 가르시아 베르날
4682,단편3: 잃어버린 꿈을 찾아서 –인디피크닉2019,,238000,0,238000,37,37,1,6,한국,한국,,,,기타,,
4682,러브미 오어 리브 미,,74000,0,74000,37,37,1,3,미국,미국,메트로-골드윈-마이어,,,"멜로/로맨스,드라마,뮤지컬",찰스 비더,"도리스 데이,제임스 카그니,카메론 미첼"
4682,모두를 놀라게 한 남자,,256000,0,256000,37,37,1,2,러시아,"러시아,프랑스,에스토니아",,,,드라마,,
4682,미모사의 집,,188000,0,188000,37,37,1,3,프랑스,프랑스,,,,드라마,자크 페이더,
4682,미세스 팡,,207000,0,1414000,37,235,1,4,홍콩,"홍콩,중국,프랑스,독일",,,,다큐멘터리,왕빙,
4682,방갈로,,176000,0,176000,37,37,1,3,독일,독일,,,,드라마,울리히 콜러,"트린 디어홈,데비드 스트리에소브,니콜 글레이서"
4682,봄이 지나가고,,37,0,27037,37,64,1,1,기타,"기타,미국",,,,다큐멘터리,,
4682,산을 휘감는 노래,,210000,0,210000,37,37,1,2,인도,인도,,,,다큐멘터리,,
4682,성공작자 2,,254000,0,254000,37,37,1,2,홍콩,홍콩,,,,드라마,구예도,
4682,아무도 머물지 않았다,2013-12-26 00:00:00,185000,0,118288500,37,15790,1,2,프랑스,"프랑스,이탈리아",,(주)씨에이씨엔터테인먼트,15세이상관람가,"드라마,미스터리",아쉬가르 파라디,"베레니스 베조,타하르 라힘,알리 모사파"
4682,오르페브르의 부두,,174000,0,959000,37,184,1,3,프랑스,프랑스,,,,,앙리 조르주 클루조,
4682,운동회,2018-03-22 00:00:00,121500,0,34128400,37,5122,1,7,한국,한국,영화사 질주,(주)리틀빅픽쳐스,12세이상관람가,"가족,코미디",김진태,"양지웅,김수안,이정비,최혁,박찬영,강송연,김나영,김동현,김미정,김성일,김성진,김주연,김주현,김지원,김진우,김하영,김효선,박성대,박성은,박슬기,박준서,백상훈,윤지혜,이미숙,이병길,이영준,이영준,이윤희,이재화,이정규,이현우,임지웅,장경선,장정수,정성일,최윤,황병윤,김미경,강민지,김성철,김승주"
4682,이니스프리,,170000,0,170000,37,37,1,3,스페인,스페인,,,,다큐멘터리,호세 루이스 게린,
4682,인어와 함께 춤을,,258000,0,258000,37,37,1,2,폴란드,폴란드,,,,기타,,
4682,제 17회 미쟝센 단편영화제 수상작 특별전 단편섹션 3,,185000,0,185000,37,37,1,3,한국,한국,,,,기타,,
4682,캣 벌루,,74000,0,98000,37,49,1,1,미국,미국,,,,"서부극(웨스턴),코미디",엘리엇 실버스타인,"제인 폰다,리 마빈"
4682,코도모츠카이,,204000,0,204000,37,37,1,4,일본,일본,FIMS 테스트영화사,,15세이상관람가,공포(호러),시미즈 다카시,타키자와 히데아키
4682,헌팅 오브 힐하우스,2019-09-05 00:00:00,190000,0,190000,37,37,5,28,미국,미국,,위드 라이언 픽쳐스,청소년관람불가,스릴러,다니엘 패런즈,"힐러리 더프,조나단 베넷"
4682,형슬우 감독 특별전(인디스데이),,37000,0,37000,37,37,1,2,한국,한국,,,,기타,,
4682,홍당무,,168000,0,727000,37,132,1,3,프랑스,프랑스,,,,기타,줄리앙 뒤비비에르,
4682,희망의 나날,,178000,0,178000,37,37,1,3,스페인,"스페인,프랑스",,,,"드라마,전쟁",,
4710,12월 단편 상상극장-2018 단편 명불허전,,288000,0,288000,36,36,1,4,한국,한국,,,,기타,"유재선,방성준,김도영,이영미",
4710,17th 필름다빈 프로젝트: 공민정 배우전,,323000,0,323000,36,36,1,1,한국,한국,,,,드라마,,
4710,1월 수요단편극장 - 2018년을 빛낸 화제의 단편영화 넷,,279000,0,279000,36,36,1,1,한국,한국,,,,기타,,
4710,AIYOUTH 2018 경쟁 언더24 (3),,40000,0,40000,36,36,1,1,기타,기타,,,,기타,,
4710,Diff 2019 경쟁3,,244000,0,244000,36,36,1,1,한국,한국,,,,드라마,,
4710,siff 2020 단편2 : 비밀과 거짓말,,252000,0,252000,36,36,1,1,한국,한국,,,,기타,,
4710,공조,2017-01-18 00:00:00,252000,0,63783303326,36,7817654,1,2,한국,한국,"(주)제이케이필름,(주)씨제이이엔엠,(주)영화사 이창,(주)에이치비엔터테인먼트",(주)씨제이이엔엠,15세이상관람가,액션,김성훈,"이재남,현빈,유해진,김주혁,장영남,이해영,임윤아,이동휘,박형수,서은지,신유철,공정환,김준한,신문성,엄효섭,홍인,임용순,엄지만,신현빈,김종태"
4710,글로리아,2013-12-05 00:00:00,247500,0,58515900,36,7905,1,2,칠레,"칠레,스페인",,판씨네마(주),청소년관람불가,"드라마,코미디",세바스찬 렐리오,"폴리나 가르시아,세르지오 헤르난데즈,디에고 폰테킬라"
4710,누구도 부르지 않았다,,224000,0,224000,36,36,1,2,폴란드,폴란드,,,,기타,,
4710,더 가까이(인디스데이),,209000,0,209000,36,36,1,9,한국,한국,,,,기타,,
4710,떼시스,1997-11-22 00:00:00,163000,0,163000,36,36,1,1,스페인,스페인,라스 프로두시온스 델 에스코피온,,연소자관람불가,"스릴러,드라마,공포(호러)",알레한드로 아메나바르,"아나 토렌트,펠레 마르티네즈"
4710,로저 코만의 세계,,179000,0,179000,36,36,1,3,미국,미국,,,,다큐멘터리,,"로버트 드 니로,폴 W.S. 앤더슨,알란 애커쉬,에릭 벌포"
4710,리벤지45,2008-02-28 00:00:00,72000,0,370000,36,80,1,1,미국,미국,,(주)코랄픽쳐스,청소년관람불가,드라마,게리 레논,"밀라 요보비치,앤거스 맥파디언"
4710,백현진 단편 기획전,,324000,0,324000,36,36,1,1,한국,한국,,,,드라마,,
4710,브링 홈: 아버지의 땅,2016-09-01 00:00:00,216000,0,117588200,36,15061,1,1,한국,"한국,미국",(주)버디필름,(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,텐진 체탄 초클리,"텐진 릭돌,김민종"
4710,빌코의 아가씨들,,234000,0,234000,36,36,1,2,폴란드,"폴란드,프랑스",,,,기타,안제이 바이다,
4710,빙 줄리아,2005-10-27 00:00:00,108000,0,17731500,36,2907,1,1,헝가리,헝가리,미리어드 픽쳐스,(주)쇼타임,15세관람가,드라마,이스트반 자보,"제레미 아이언스,아네트 베닝"
4710,센스 앤 센서빌리티,1996-03-16 00:00:00,72000,0,766000,36,292,1,1,미국,"미국,영국",콜럼비아 픽쳐스 코포레이션,,고등학생이상관람가,드라마,이안,"엠마 톰슨,휴 그랜트,케이트 윈슬렛,제임스 플릿"
4710,아메리카의 퇴조,,182000,0,182000,36,36,1,3,프랑스,프랑스,,,,"코미디,범죄,미스터리",장 뤽 고다르,
4710,언터처블,1989-11-18 00:00:00,72000,0,514000,36,121,1,1,미국,미국,파라마운트 픽쳐스,파라마운트 픽쳐스,고등학생이상관람가,"드라마,범죄,스릴러,액션",브라이언 드 팔마,숀 코네리
4710,얼굴,,237000,0,237000,36,36,1,2,폴란드,폴란드,,,,기타,,
4710,워 랜드,2018-08-28 00:00:00,36000,0,36000,36,36,5,36,크로아티아,크로아티아,,(주)케이알씨지,15세이상관람가,"판타지,전쟁,공포(호러)",크리스티얀 밀릭크,
4710,"월든 (일기, 노트, 스케치)",,213000,0,213000,36,36,1,1,미국,미국,,,,다큐멘터리,요나스 메카스,
4710,위니프레드 바그너의 고백 1부,,234000,0,234000,36,36,1,2,서독,"서독,오스트리아",,,,,한스-저건 사이버버그,
4710,카프리 레볼루션,,243000,0,243000,36,36,1,1,이탈리아,"이탈리아,프랑스",,,,드라마,마리오 마르토네,
4710,캔터베리 이야기,,174000,0,174000,36,36,1,3,영국,영국,,,,"드라마,미스터리,전쟁","마이클 파웰,에메릭 프레스버거",
4710,콰이어트 히어로즈,,252000,0,252000,36,36,1,2,미국,미국,,,,다큐멘터리,,
4710,트레이시,,360000,0,360000,36,36,1,2,홍콩,홍콩,,,,드라마,,
4710,포스 마쥬어: 화이트 베케이션,2015-03-12 00:00:00,180000,0,40642400,36,5430,1,2,스웨덴,"스웨덴,프랑스,덴마크,노르웨이",,(주)블룸즈베리리소시스리미티드,15세이상관람가,드라마,루벤 외스틀룬드,"요하네스 쿤케,리사 로벤 콩슬리"
4710,희망의 건너편,,244000,0,244000,36,36,1,2,핀란드,"핀란드,독일",,,,"코미디,드라마",아키 카우리스마키,"사카리 쿠오스마넨,빌레 버타넨"
4740,[인디포럼2018] 신작전 02 끝까지 간다,,245000,0,245000,35,35,1,2,한국,한국,,,,기타,,
4740,교주전: 천공의 눈,2017-09-21 00:00:00,201500,0,1320500,35,247,1,6,중국,중국,,주식회사 풍경소리,15세이상관람가,"판타지,액션,멜로/로맨스",양뢰,"왕대륙,장천애,임달화"
4740,굿 매너스,2018-05-03 00:00:00,245000,0,7091300,35,1021,6,36,브라질,"브라질,프랑스",,노바엔터테인먼트,청소년관람불가,"판타지,공포(호러)","마르코 두트라,줄리아나 로자스",이사벨 주아
4740,나는 부정한다,2017-04-26 00:00:00,210000,0,254497125,35,31673,1,1,영국,"영국,미국",,(주)티캐스트,12세이상관람가,드라마,믹 잭슨,"레이첼 와이즈,톰 윌킨슨,티모시 스폴,앤드류 스캇,마크 게티스,해리엇 월터,알렉스 제닝스,맥시밀리언 비포트,토드 보이스"
