Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
6053,정사 : 친구의 여자를 탐하다,2018-10-02,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"정완경,안상진",
6053,정사 : 친구의 여자를 탐하다 무삭제,2018-11-14,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
6053,정사 : 캠퍼스 커플 무삭제,2018-11-20,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,임현태,
6053,정사: 금지된 사랑,2020-01-23,5000,0.0,5000,1,1,1,1,헝가리,헝가리,,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
6053,정사: 두 여자,2019-12-09,5000,0.0,5000,1,1,1,1,프랑스,"프랑스,포르투갈",,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",데니스 베리,
6053,정사: 딸의 친구들,2019-12-23,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",이재훈,
6053,정사:남편 대신 옆집 남자,2018-09-11,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모토 죠지,시라토리 루리
6053,정사:남편을 위해 벗었다,2019-09-19,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
6053,정사:며느리의 신음소리,2020-05-16,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",버드맨 텟페이,
6053,정사:상사의 아내,2018-12-20,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,
6053,정사:유부녀가 된 첫사랑,2018-10-11,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
6053,정사:유부녀가 된 첫사랑 무삭제판,2018-11-25,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
6053,정사:이모와 조카들,2018-07-16,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,무라카미 료코
6053,정사:착한 며느리 무삭제판,2018-11-24,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",츠키카게 쿠로우,
6053,정사:착한 며느리2,2020-01-03,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",아카바네 키쿠지로,
6053,정신 못차리는 유부녀,2019-05-03,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이케지마 유타카,
6053,정신나간 사채이자,2019-04-05,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고바야시 이치로,
6053,정신병원,2018-10-13,1000,0.0,1000,1,1,1,1,미국,미국,,(유)조이앤시네마,청소년관람불가,공포(호러),크리스토퍼 로렌스 채프먼,
6053,정조관념 없는 아내,2019-10-07,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 료이치,
6053,정조관념 없는 유부녀,2018-11-02,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 유스이,
6053,젖은 가랑이:노인이 좋아요,2018-12-20,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
6053,젖은 속옷의 마사지사 - 흥분지수,2020-01-03,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,젖은 애인백서,2018-09-06,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,
6053,제 아내를 만족시켜주세요,2020-05-17,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
6053,제5의 존재,2018-10-18,2000,0.0,2000,1,1,1,1,미국,미국,,주식회사 레드아이스,12세이상관람가,공포(호러),,
6053,제니퍼 그래이슨 실종 사건,2018-06-27,1000,0.0,1000,1,1,1,1,미국,미국,,주식회사 레드아이스,청소년관람불가,"드라마,스릴러",,제임스 듀발
6053,제주도 야한밤 무삭제,2018-06-07,2000,0.0,2000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,,박은석,
6053,조건 섹스:부하직원의 아내,2019-02-11,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",시타쿠치비루 아츠코,
6053,조건아빠:슈가대디 무삭제판,2019-04-12,1000,0.0,1000,1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,멜로/로맨스,한동호,
6053,조건엄마 슈가맘 무삭제판,2019-08-06,1000,0.0,1000,1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
6053,조깅하는 유부녀와 정사,2019-06-03,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,사토 미유키,
6053,조카들에게 당하는 발정난 이모,2018-06-25,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
6053,죽음의 리무진,2018-09-06,5000,0.0,5000,1,1,1,1,스페인,스페인,,라온아이(주),청소년관람불가,"스릴러,공포(호러)",하리츠 쥬빌라가,파울라 본템피
6053,준코가 가진 회사내 남자들,2019-10-07,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),존 류지,
6053,중년 알바: 젖어드는 불륜의 맛,2020-01-23,1000,0.0,1000,1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,요시자와 아키호
6053,중년남과 꿀빠는 온천여관,2019-09-06,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),존 류지,타치바나 유카
6053,중독: 관음증-무삭제판,2019-02-20,1000,0.0,1000,1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
6053,쥬라기 게임,2018-09-20,2000,0.0,2000,1,1,1,1,미국,미국,,제인앤유,15세이상관람가,"SF,액션",라이언 벨가드,"라이언 메리먼,페리 리브스"
6053,쥬피터 스타쉽,2020-05-08,1000,0.0,1000,1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,SF,에릭 헤이든,랜스 헨릭슨
6053,즐기는 성희 마사지,2018-09-06,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),가토 유야,
6053,즙 짜내는 맛집 여사장,2020-04-17,2000,0.0,2000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",히로아키,호조 마키
6053,지구 최후의 날 2019,2019-06-14,5000,0.0,5000,1,1,1,1,미국,미국,,(주)소나무픽쳐스,12세이상관람가,"액션,공포(호러),스릴러",달라스 모건,
6053,지구 침공의 날 2019,2019-09-11,5000,0.0,5000,1,1,1,1,미국,미국,,(주)소나무픽쳐스,청소년관람불가,"SF,액션",토니 조피아,캐롤라인 먼로
6053,지금 하고 싶어,2018-10-30,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나쿠루 하라다,
6053,지뢰,2018-12-17,1000,0.0,1000,1,1,1,1,미국,미국,,주식회사 레드아이스,15세이상관람가,"드라마,스릴러",,
6053,지옥행 특급택시,2020-01-27,6000,0.0,6000,1,1,1,1,미국,미국,,(주)도키엔터테인먼트,15세이상관람가,"SF,액션",,
6053,지점장님과 단둘이 회식,2019-07-06,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),가토 마사키,
6053,직격 유사성행위,2018-08-02,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),와타나베 유키오,
6053,직장 부하의 젊은 아내,2019-11-04,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,직장 스와핑:야한 플레이,2019-04-12,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히이라기 엔부,
6053,직장 여선배와의 하룻밤,2020-03-28,6000,0.0,6000,1,1,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,성인물(에로),,미즈타니 아오이
6053,직장 후배의 아내,2019-04-24,6000,0.0,6000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,호시나 아이
6053,직장상사에게 빼앗긴 아내,2020-01-21,6000,0.0,6000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",오자키 히로코우지,
6053,직장상사와 몰래 한 섹스,2018-12-07,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",토미죠 타로,
6053,직장상사와 불륜,2020-03-11,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",아카바네 키쿠지로,
6053,직장인 천국 마사지,2018-09-01,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사카다 히로키,
6053,진주의순결상실,2018-08-24,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,강민우
6053,진주의순결상실-무삭제,2018-09-28,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,
6053,진짜 예쁜 처형과 목욕을,2020-03-02,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,질투난 여친 엄마,2019-05-06,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),산고 코타로,
6053,집에 찾아온 남편의 상사,2020-02-18,6000,0.0,6000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",,아이카
6053,짜릿한 맛: 불륜,2019-04-12,6000,0.0,6000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",잭 아라이,마시로 안
6053,짱,2018-12-28,6000,0.0,6000,1,1,1,1,한국,한국,"(주)영화사 사계절,펀펀한영화사",(주)영화사 사계절,청소년관람불가,액션,송재덕,"문지후,이린,김수경,김동욱,김용민,김유민,김재홍,이동규,이상준"
6053,찌질남인 새아들의 연애상담,2020-02-01,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,착한 누나,2020-03-31,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김이슬,
6053,착한 며느리:밤이 외로워,2020-01-03,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",버드맨 텟페이,
6053,착한 며느리:시아버지의 마지막 부탁,2020-03-07,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",사카모토 후토시,
6053,착한 며느리:음란한 몸,2018-07-27,5000,0.0,5000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,시노다 아유미
6053,착한 며느리와 시아버지,2019-10-21,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 사촌 여동생,2019-05-03,2000,0.0,2000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
6053,착한 사촌 여동생 무삭제,2019-08-21,1000,0.0,1000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,윤중부,
6053,착한 새누나,2019-06-14,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 숙모 : 삼촌이 허락한 날,2018-11-19,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
6053,착한 아내:참을 수 없는 날,2018-09-20,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모토 죠지,유우키 미사
6053,착한 아내:참을 수 없는 날 무삭제판,2018-11-24,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모토 죠지,
6053,착한 엄마 2 무삭제,2018-11-14,6000,0.0,6000,1,1,1,1,한국,한국,"(주)영화사 사계절,대호필름",(주)영화사 사계절,청소년관람불가,멜로/로맨스,곽영근,
6053,착한 엄마 3 무삭제,2020-03-03,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김빛나,"이채담,이수민"
6053,착한 엄마 친구들,2019-10-04,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 엄마:사랑을 배우다,2018-10-30,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히로아키,카자마 유미
6053,착한 엄마친구 2 무삭제,2018-08-23,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
6053,착한 엄마친구 3 무삭제,2020-04-07,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김빛나,이채담
6053,착한 여동생-무삭제,2018-11-16,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,김다니엘,
6053,착한 여친 엄마,2019-08-23,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"멜로/로맨스,드라마",김진수,
6053,착한 유부녀:참을 수 없는 날,2019-07-19,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히이라기 엔부,
6053,착한 이모:내 여자가 되는 날,2018-05-29,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히로아키,
6053,착한 이모:내 여자가 되는 날 무삭제판,2018-11-24,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히로아키,
6053,착한 자매들 무삭제판,2018-11-12,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
6053,착한 장모 (무삭제),2018-08-10,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
6053,착한 장모님들과의 정사,2018-06-15,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 장모님들과의 정사(감독판),2018-07-11,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 장모들,2018-05-30,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 장모들(무삭제),2018-07-03,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 장모와 젊은 사위,2019-12-05,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",강정훈,
6053,착한 제수씨,2019-07-01,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 제수씨 - 감독판,2019-10-21,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 처제들 2018,2018-10-30,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 처제들 2018 (감독판),2018-11-09,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6053,착한 친구 누나,2019-08-02,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
6053,착한 친구 누나 무삭제,2019-11-22,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
6053,착한 친구아내 무삭제,2019-05-24,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
6053,착한 친구엄마 (무삭제),2018-11-20,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,
6053,착한 형수 3 무삭제,2018-11-07,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이리단,
6053,착한 형수 4 무삭제,2020-03-03,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,임현태,
6053,착한 형수 : 내 여자가 되던 날,2018-08-16,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,"정완경,안상진",
6053,착한 형수 : 내 여자가 되던 날 무삭제,2018-11-26,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,정완경,
6053,착한 형수 : 뜨거운 유혹 무삭제,2018-07-20,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
6053,착한 형수 : 참을 수 없는 날,2019-08-23,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
6053,착한 형수 : 참을 수 없는 날 무삭제,2019-10-23,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김진수,
6053,착한아내의 불륜정사,2020-04-28,1000,0.0,1000,1,1,1,1,일본,일본,,비스킷미디어,청소년관람불가,"성인물(에로),멜로/로맨스",,
6053,착한엄마 무삭제: 아버지의 여자를 탐하다,2019-07-25,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,"이진명,유승택",
6053,착한여선생,2018-10-12,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최은정,
6053,착한여선생-무삭제,2018-11-23,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최은정,
6053,착한여자친구,2018-12-10,5000,0.0,5000,1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,이윤경
6053,착한여자친구-무삭제,2019-04-08,5000,0.0,5000,1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,장두만,
6053,착한형수의사정,2019-01-11,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
6053,착한형수의사정-무삭제,2019-03-15,5000,0.0,5000,1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
6053,찰진엉덩이 마사지,2018-08-23,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,
6053,참지 못하는 여친의 성욕,2020-01-17,1000,0.0,1000,1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
6053,참한 누나 - 무삭제,2020-04-03,5000,0.0,5000,1,1,1,1,한국,한국,(주)디에이치미디어,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,왕지방,
6053,채팅남과 리얼섹스,2019-04-05,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,고바야시 이치로,
6053,채팅앱-누나의맛,2019-11-22,5000,0.0,5000,1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,
6053,채팅앱-누나의맛-무삭제,2020-01-31,5000,0.0,5000,1,1,1,1,한국,한국,에이원 미디어,에이원 미디어,청소년관람불가,멜로/로맨스,천성준,"김수지,배유정"
6053,처음 본 새엄마와 눈이 맞아서,2019-12-06,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,처음이 아닌 신혼 스와핑,2019-03-04,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다나카 켄타로,
6053,처제2,2018-07-26,6000,0.0,6000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,긴다이치 코고로,이즈미 노노카
6053,"처제는, 처제와, 처제의...(무삭제판)",2019-08-26,1000,0.0,1000,1,1,1,1,한국,한국,(주)마이애미미디어,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,"설영,아리,민도윤"
6053,처제와 형수들,2019-01-11,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,
6053,처제와 형수들 (감독판),2019-03-08,5000,0.0,5000,1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이정,
6053,처제와의 정사,2018-08-14,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
6053,처제와의 정사 무삭제,2019-05-28,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
6053,처제의 비밀-무삭제,2020-05-19,6000,0.0,6000,1,1,1,1,한국,한국,(주)나우콘텐츠,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",최재후,조완진
6053,처제의 은밀한 유혹,2018-06-12,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,시지미
6053,처제의 은밀한 유혹 무삭제,2018-07-23,6000,0.0,6000,1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,시지미
6053,처제의 일기 - 무삭제판,2020-05-20,1000,0.0,1000,1,1,1,1,한국,한국,모히또필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,정진호,
6053,처형과의 1박2일,2020-01-06,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,처형에게 넘어간 유혹,2019-04-08,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카니에,
6053,처형의 맛,2019-12-26,6000,0.0,6000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",오자키 히로코우지,하타노 유이
6053,처형의 유혹,2018-12-20,2000,0.0,2000,1,1,1,1,일본,일본,,(주)레드언더미디어,청소년관람불가,멜로/로맨스,아사기리 키요시,
6053,천박한누나 무삭제판,2019-09-24,5000,0.0,5000,1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,
6053,철저하게 더렵혀진 유부녀,2020-02-01,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,첫경험 2 - 무삭제판,2019-11-19,1000,0.0,1000,1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
6053,첫경험 3 - 무삭제판,2020-04-01,2000,0.0,2000,1,1,1,1,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
6053,첫번째 불륜의 유부녀,2019-09-03,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나카야마 켄지,
6053,청순 요물 유부녀,2018-10-02,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아카바네 키쿠지로,
6053,청순한 알바녀,2019-11-27,6000,0.0,6000,1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"성인물(에로),드라마",에코다 본타,아이카
6053,청초한 육덕 아내와 집주인,2020-03-29,6000,0.0,6000,1,1,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,성인물(에로),,
6053,체크 메이트 캅,2019-04-18,1000,0.0,1000,1,4,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,액션,알렉스 매소네트,"팻 조,알렉스 매소네트"
6053,초거유 새엄마가 등장!,2020-03-02,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,초거유 친구엄마는 사춘기,2020-03-02,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,초거유 히나타짱 - 기억소실,2020-04-03,6000,0.0,6000,1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6053,초고속 핫팬츠로드,2019-01-31,1000,0.0,1000,1,1,1,1,일본,일본,,(유)조이앤시네마,15세이상관람가,멜로/로맨스,나츠메 다이이치,
6053,초대남:아내에게 바친 대물,2019-07-18,6000,0.0,6000,1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,멜로/로맨스,토미죠 타로,
